GENDER,AGE,COUNTRY,TYPE_SPONSOR,NAMA KURSUS,PERCENTAGE STUDENT W1-7,FreqW1,FreqW2,FreqW3,FreqW4,FreqW5,FreqW6,GRADE
FEMALE,23,MALAYSIA,PINJAMAN,PEMBANGUNAN APLIKASI BERGERAK,9.67,17.71428571,30.36734694,32.53644315,24.78967097,13.28018088,4.553204872,A
MALE,40,MALAYSIA,BIASISWA,PEMBANGUNAN APLIKASI BERGERAK,5,27.57142857,47.26530612,50.64139942,38.58392337,20.66995895,7.086843067,B+
FEMALE,24,BANGLADESH,TIADA PENAJA,PEMBANGUNAN APLIKASI BERGERAK,7.67,21,36,38.57142857,29.3877551,15.74344023,5.397750937,A
MALE,24,MALAYSIA,TIADA PENAJA,PEMBANGUNAN APLIKASI BERGERAK,7,14.85714286,25.46938776,27.28862974,20.79133694,11.13821622,3.81881699,A
MALE,23,MALAYSIA,TIADA PENAJA,PEMBANGUNAN APLIKASI BERGERAK,7.5,37.14285714,63.67346939,68.22157434,51.97834236,27.84554055,9.547042474,A
MALE,23,MALAYSIA,PINJAMAN,PEMBANGUNAN APLIKASI BERGERAK,7.33,23,39.42857143,42.24489796,32.18658892,17.24281549,5.911822455,A
FEMALE,23,MALAYSIA,PINJAMAN,PEMBANGUNAN APLIKASI BERGERAK,6.67,24.85714286,42.6122449,45.65597668,34.78550604,18.63509252,6.389174579,A
FEMALE,23,MALAYSIA,TIADA PENAJA,PEMBANGUNAN APLIKASI BERGERAK,9,22.42857143,38.44897959,41.19533528,31.38692212,16.81442256,5.764944878,A
MALE,23,MALAYSIA,TIADA PENAJA,PEMBANGUNAN APLIKASI BERGERAK,8,21.14285714,36.24489796,38.83381924,29.5876718,15.85053847,5.434470331,A
MALE,24,MALAYSIA,TIADA PENAJA,PEMBANGUNAN APLIKASI BERGERAK,8.5,28.57142857,48.97959184,52.47813411,39.98334027,21.41964658,7.343878826,A
MALE,23,MALAYSIA,PINJAMAN,PEMBANGUNAN APLIKASI BERGERAK,7.33,30.14285714,51.67346939,55.36443149,42.18242399,22.59772714,7.747792161,B+
FEMALE,23,MALAYSIA,PINJAMAN,PEMBANGUNAN APLIKASI BERGERAK,9.33,18.57142857,31.83673469,34.11078717,25.98917118,13.92277027,4.773521237,A
FEMALE,23,MALAYSIA,TIADA PENAJA,PEMBANGUNAN APLIKASI BERGERAK,9.33,24.71428571,42.36734694,45.39358601,34.58558934,18.52799429,6.352455184,A
FEMALE,25,SOMALIA,TIADA PENAJA,PEMBANGUNAN APLIKASI BERGERAK,7.67,20.71428571,35.51020408,38.04664723,28.9879217,15.52924377,5.324312149,A
MALE,23,MALAYSIA,PINJAMAN,PEMBANGUNAN APLIKASI BERGERAK,6.17,25.14285714,43.10204082,46.18075802,35.18533944,18.84928899,6.462613367,A
FEMALE,23,MALAYSIA,TIADA PENAJA,PEMBANGUNAN APLIKASI BERGERAK,8.33,21.28571429,36.48979592,39.09620991,29.7875885,15.9576367,5.471189725,A
FEMALE,23,MALAYSIA,PINJAMAN,PEMBANGUNAN APLIKASI BERGERAK,9,27.71428571,47.51020408,50.90379009,38.78384007,20.77705718,7.123562461,A
MALE,23,MALAYSIA,PINJAMAN,PEMBANGUNAN APLIKASI BERGERAK,8.67,20,34.28571429,36.73469388,27.98833819,14.9937526,5.140715178,A
MALE,23,MALAYSIA,TIADA PENAJA,PEMBANGUNAN APLIKASI BERGERAK,9.33,21,36,38.57142857,29.3877551,15.74344023,5.397750937,A
FEMALE,25,MALAYSIA,PINJAMAN,PEMBANGUNAN APLIKASI BERGERAK,8.67,32.57142857,55.83673469,59.82507289,45.58100791,24.4183971,8.372021862,A
FEMALE,23,MALAYSIA,TIADA PENAJA,PEMBANGUNAN APLIKASI BERGERAK,10,27.28571429,46.7755102,50.11661808,38.18408996,20.45576248,7.013404279,A
MALE,24,BANGLADESH,TIADA PENAJA,PEMBANGUNAN APLIKASI BERGERAK,7.33,49.85714286,85.46938776,91.57434402,69.77092878,37.37728327,12.81506855,A-
MALE,22,BANGLADESH,TIADA PENAJA,PEMBANGUNAN APLIKASI BERGERAK,4.33,20.71428571,35.51020408,38.04664723,28.9879217,15.52924377,5.324312149,C
FEMALE,23,MALAYSIA,PINJAMAN,PEMBANGUNAN APLIKASI BERGERAK,10,27.57142857,47.26530612,50.64139942,38.58392337,20.66995895,7.086843067,A
MALE,23,MALAYSIA,PINJAMAN,PEMBANGUNAN APLIKASI BERGERAK,8.67,29.14285714,49.95918367,53.52769679,40.78300708,21.84803951,7.490756403,B+
MALE,23,MALAYSIA,PINJAMAN,PEMBANGUNAN APLIKASI BERGERAK,5.67,20.42857143,35.02040816,37.52186589,28.5880883,15.3150473,5.250873361,A
FEMALE,23,MALAYSIA,BIASISWA,PEMBANGUNAN APLIKASI BERGERAK,9.33,21.42857143,36.73469388,39.35860058,29.98750521,16.06473493,5.507909119,A
FEMALE,23,MALAYSIA,PINJAMAN,PEMBANGUNAN APLIKASI BERGERAK,9.33,20.42857143,35.02040816,37.52186589,28.5880883,15.3150473,5.250873361,A-
FEMALE,23,MALAYSIA,TIADA PENAJA,PEMBANGUNAN APLIKASI BERGERAK,8.67,33.57142857,57.55102041,61.66180758,46.98042482,25.16808473,8.629057621,A
FEMALE,23,MALAYSIA,PINJAMAN,PEMBANGUNAN APLIKASI BERGERAK,8.33,20,34.28571429,36.73469388,27.98833819,14.9937526,5.140715178,A
MALE,22,MALAYSIA,TIADA PENAJA,PEMBANGUNAN APLIKASI BERGERAK,7.3,20.71428571,35.51020408,38.04664723,28.9879217,15.52924377,5.324312149,A
FEMALE,23,MALAYSIA,PINJAMAN,PEMBANGUNAN APLIKASI BERGERAK,5.7,15.42857143,26.44897959,28.33819242,21.59100375,11.56660915,3.965694566,B+
FEMALE,22,MALAYSIA,TIADA PENAJA,PEMBANGUNAN APLIKASI BERGERAK,7.7,13.14285714,22.53061224,24.13994169,18.39233653,9.853037425,3.37818426,A
MALE,22,MALAYSIA,PINJAMAN,PEMBANGUNAN APLIKASI BERGERAK,7.3,38.85714286,66.6122449,71.37026239,54.37734277,29.13071934,9.987675203,A
MALE,22,MALAYSIA,PINJAMAN,PEMBANGUNAN APLIKASI BERGERAK,6,20,34.28571429,36.73469388,27.98833819,14.9937526,5.140715178,A-
MALE,25,MALAYSIA,PINJAMAN,PEMBANGUNAN APLIKASI BERGERAK,6.3,24.28571429,41.63265306,44.60641399,33.98583923,18.20669959,6.242297002,A-
MALE,22,MALAYSIA,TIADA PENAJA,PEMBANGUNAN APLIKASI BERGERAK,8.7,23.42857143,40.16326531,43.03206997,32.78633903,17.56411019,6.021980637,A
FEMALE,22,MALAYSIA,BIASISWA,PEMBANGUNAN APLIKASI BERGERAK,8,31.42857143,53.87755102,57.72594752,43.9816743,23.56161123,8.078266709,A
MALE,22,MALAYSIA,PINJAMAN,PEMBANGUNAN APLIKASI BERGERAK,6.7,11.28571429,19.34693878,20.72886297,15.79341941,8.460760397,2.900832136,A-
MALE,24,BANGLADESH,TIADA PENAJA,PEMBANGUNAN APLIKASI BERGERAK,1.3,10,17.14285714,18.36734694,13.9941691,7.496876302,2.570357589,C
MALE,24,MALAYSIA,PINJAMAN,PEMBANGUNAN APLIKASI BERGERAK,6.3,22.14285714,37.95918367,40.67055394,30.98708871,16.6002261,5.69150609,A-
MALE,21,CHINA,TIADA PENAJA,PEMBANGUNAN APLIKASI BERGERAK,4.3,19,32.57142857,34.89795918,26.58892128,14.24406497,4.883679419,C-
MALE,22,MALAYSIA,TIADA PENAJA,PEMBANGUNAN APLIKASI BERGERAK,6,11.57142857,19.83673469,21.25364431,16.19325281,8.674956863,2.974270925,B+
MALE,22,MALAYSIA,TIADA PENAJA,PEMBANGUNAN APLIKASI BERGERAK,5.7,20.42857143,35.02040816,37.52186589,28.5880883,15.3150473,5.250873361,A
MALE,22,MALAYSIA,TIADA PENAJA,PEMBANGUNAN APLIKASI BERGERAK,7,22.42857143,38.44897959,41.19533528,31.38692212,16.81442256,5.764944878,A
MALE,23,MALAYSIA,TIADA PENAJA,PEMBANGUNAN APLIKASI BERGERAK,4.7,15.42857143,26.44897959,28.33819242,21.59100375,11.56660915,3.965694566,B+
MALE,22,MALAYSIA,PINJAMAN,PEMBANGUNAN APLIKASI BERGERAK,8,17.42857143,29.87755102,32.01166181,24.38983757,13.06598441,4.479766084,A
MALE,22,MALAYSIA,TIADA PENAJA,PEMBANGUNAN APLIKASI BERGERAK,5.3,17.57142857,30.12244898,32.27405248,24.58975427,13.17308264,4.516485478,A
MALE,22,MALAYSIA,TIADA PENAJA,PEMBANGUNAN APLIKASI BERGERAK,4.3,16.14285714,27.67346939,29.65014577,22.59058726,12.10210032,4.149291537,A
FEMALE,23,MALAYSIA,PINJAMAN,PEMBANGUNAN APLIKASI BERGERAK,7.7,36.71428571,62.93877551,67.43440233,51.37859225,27.52424585,9.436884291,A
MALE,22,MALAYSIA,PINJAMAN,PEMBANGUNAN APLIKASI BERGERAK,7,17.14285714,29.3877551,31.48688047,23.99000416,12.85178795,4.406327296,B-
MALE,22,MALAYSIA,PINJAMAN,PEMBANGUNAN APLIKASI BERGERAK,5,17.85714286,30.6122449,32.79883382,24.98958767,13.38727911,4.589924266,B
MALE,24,CHINA,TIADA PENAJA,PEMBANGUNAN APLIKASI PANGKALAN DATA,8,1.571428571,2.693877551,2.886297376,2.199083715,1.178080562,0.403913335,B
MALE,23,BANGLADESH,TIADA PENAJA,PEMBANGUNAN APLIKASI PANGKALAN DATA,8.17,1.714285714,2.93877551,3.148688047,2.399000416,1.285178795,0.44063273,A
MALE,26,YEMEN,TIADA PENAJA,PEMBANGUNAN APLIKASI PANGKALAN DATA,6.17,2.285714286,3.918367347,4.198250729,3.198667222,1.713571726,0.587510306,D+
MALE,24,YEMEN,TIADA PENAJA,PEMBANGUNAN APLIKASI PANGKALAN DATA,6,2,3.428571429,3.673469388,2.798833819,1.49937526,0.514071518,B+
MALE,22,CHINA,TIADA PENAJA,PEMBANGUNAN APLIKASI PANGKALAN DATA,6,4.571428571,7.836734694,8.396501458,6.397334444,3.427143452,1.175020612,B
MALE,22,CHINA,TIADA PENAJA,PEMBANGUNAN APLIKASI PANGKALAN DATA,3.17,2.571428571,4.408163265,4.72303207,3.598500625,1.927768192,0.660949094,A-
MALE,23,CHINA,TIADA PENAJA,PEMBANGUNAN APLIKASI PANGKALAN DATA,5.67,2.285714286,3.918367347,4.198250729,3.198667222,1.713571726,0.587510306,B+
MALE,23,YEMEN,BIASISWA,PEMBANGUNAN APLIKASI PANGKALAN DATA,4,1.285714286,2.204081633,2.361516035,1.799250312,0.963884096,0.330474547,A-
MALE,24,NIGERIA,TIADA PENAJA,PEMBANGUNAN APLIKASI PANGKALAN DATA,3.83,1.714285714,2.93877551,3.148688047,2.399000416,1.285178795,0.44063273,B
MALE,23,CHINA,TIADA PENAJA,PEMBANGUNAN APLIKASI PANGKALAN DATA,3.5,2.571428571,4.408163265,4.72303207,3.598500625,1.927768192,0.660949094,C+
MALE,24,YEMEN,TIADA PENAJA,PEMBANGUNAN APLIKASI PANGKALAN DATA,6.67,1.857142857,3.183673469,3.411078717,2.598917118,1.392277027,0.477352124,B+
MALE,25,BANGLADESH,TIADA PENAJA,PEMBANGUNAN APLIKASI PANGKALAN DATA,6.67,0.857142857,1.469387755,1.574344023,1.199500208,0.642589397,0.220316365,A
MALE,23,YEMEN,TIADA PENAJA,PEMBANGUNAN APLIKASI PANGKALAN DATA,5.67,1.714285714,2.93877551,3.148688047,2.399000416,1.285178795,0.44063273,B+
MALE,24,BANGLADESH,TIADA PENAJA,PEMBANGUNAN APLIKASI PANGKALAN DATA,6,2.428571429,4.163265306,4.460641399,3.398583923,1.820669959,0.6242297,B
FEMALE,27,MALAYSIA,TIADA PENAJA,PEMBANGUNAN APLIKASI PANGKALAN DATA,7.22,19.57142857,33.55102041,35.94752187,27.38858809,14.6724579,5.030556996,C+
MALE,23,CHINA,TIADA PENAJA,PEMBANGUNAN APLIKASI PANGKALAN DATA,4.4,31.14285714,53.3877551,57.20116618,43.5818409,23.34741477,8.00482792,C+
FEMALE,22,MALAYSIA,BIASISWA,PEMBANGUNAN APLIKASI PANGKALAN DATA,9.26,28.42857143,48.73469388,52.21574344,39.78342357,21.31254834,7.307159432,A
FEMALE,22,MALAYSIA,PINJAMAN,PEMBANGUNAN APLIKASI PANGKALAN DATA,7.7,7.571428571,12.97959184,13.90670554,10.59558517,5.676206343,1.946127889,A-
MALE,21,CHINA,TIADA PENAJA,PEMBANGUNAN APLIKASI PANGKALAN DATA,8.15,25.71428571,44.08163265,47.2303207,35.98500625,19.27768192,6.609490943,B
MALE,21,IRAQ,BIASISWA,PEMBANGUNAN APLIKASI PANGKALAN DATA,9.44,37.85714286,64.89795918,69.5335277,52.97792586,28.38103171,9.730639444,A
MALE,23,MALAYSIA,BIASISWA,PEMBANGUNAN APLIKASI PANGKALAN DATA,7,22.71428571,38.93877551,41.72011662,31.78675552,17.02861903,5.838383667,A
MALE,23,MALAYSIA,PINJAMAN,PEMBANGUNAN APLIKASI PANGKALAN DATA,9.5,12.71428571,21.79591837,23.35276968,17.79258642,9.531742726,3.268026078,A
MALE,22,MALAYSIA,PINJAMAN,PEMBANGUNAN APLIKASI PANGKALAN DATA,7,16.14285714,27.67346939,29.65014577,22.59058726,12.10210032,4.149291537,A-
MALE,22,MALAYSIA,TIADA PENAJA,PEMBANGUNAN APLIKASI PANGKALAN DATA,2.85,14.28571429,24.48979592,26.23906706,19.99167014,10.70982329,3.671939413,B
FEMALE,22,MALAYSIA,PINJAMAN,PEMBANGUNAN APLIKASI PANGKALAN DATA,8,11.85714286,20.32653061,21.77842566,16.59308621,8.889153329,3.047709713,A-
FEMALE,23,MALAYSIA,BIASISWA,PEMBANGUNAN APLIKASI PANGKALAN DATA,8,26.85714286,46.04081633,49.32944606,37.58433986,20.13446778,6.903246096,B+
FEMALE,22,MALAYSIA,PINJAMAN,PEMBANGUNAN APLIKASI PANGKALAN DATA,8.33,21.71428571,37.2244898,39.88338192,30.38733861,16.2789314,5.581347908,A-
FEMALE,22,MALAYSIA,PINJAMAN,PEMBANGUNAN APLIKASI PANGKALAN DATA,6.2,17.14285714,29.3877551,31.48688047,23.99000416,12.85178795,4.406327296,B
FEMALE,25,MALAYSIA,PINJAMAN,PEMBANGUNAN APLIKASI PANGKALAN DATA,6.6,16.14285714,27.67346939,29.65014577,22.59058726,12.10210032,4.149291537,A
FEMALE,22,MALAYSIA,TIADA PENAJA,PEMBANGUNAN APLIKASI PANGKALAN DATA,6.31,35.57142857,60.97959184,65.33527697,49.77925864,26.66745999,9.143129138,B
FEMALE,22,MALAYSIA,PINJAMAN,PEMBANGUNAN APLIKASI PANGKALAN DATA,7.8,11.14285714,19.10204082,20.4664723,15.59350271,8.353662165,2.864112742,B+
MALE,22,MALAYSIA,PINJAMAN,PEMBANGUNAN APLIKASI PANGKALAN DATA,6.6,7.571428571,12.97959184,13.90670554,10.59558517,5.676206343,1.946127889,A
FEMALE,23,MALAYSIA,PINJAMAN,PEMBANGUNAN APLIKASI PANGKALAN DATA,8,22.28571429,38.20408163,40.93294461,31.18700541,16.70732433,5.728225484,A
MALE,22,MALAYSIA,TIADA PENAJA,PEMBANGUNAN APLIKASI PANGKALAN DATA,8.75,16.42857143,28.16326531,30.17492711,22.99042066,12.31629678,4.222730325,A
MALE,25,BANGLADESH,TIADA PENAJA,PEMBANGUNAN APLIKASI PANGKALAN DATA,5.27,32.42857143,55.59183673,59.56268222,45.38109121,24.31129886,8.335302468,F
FEMALE,22,MALAYSIA,PINJAMAN,PEMBANGUNAN APLIKASI PANGKALAN DATA,7.6,13.28571429,22.7755102,24.40233236,18.59225323,9.960135658,3.414903654,B
FEMALE,22,MALAYSIA,TIADA PENAJA,PEMBANGUNAN APLIKASI PANGKALAN DATA,8.18,15.14285714,25.95918367,27.81341108,21.19117035,11.35241269,3.892255778,A-
MALE,22,MALAYSIA,PINJAMAN,PEMBANGUNAN APLIKASI PANGKALAN DATA,7,10.42857143,17.87755102,19.15451895,14.5939192,7.818171,2.680515771,A
MALE,22,MALAYSIA,PINJAMAN,PEMBANGUNAN APLIKASI PANGKALAN DATA,7.77,19.14285714,32.81632653,35.16034985,26.78883798,14.35116321,4.920398813,A
FEMALE,22,MALAYSIA,PINJAMAN,PEMBANGUNAN APLIKASI PANGKALAN DATA,8,41.42857143,71.02040816,76.09329446,57.9758434,31.05848753,10.6486243,A-
MALE,22,SYRIAN ARAB REPUBLIC,TIADA PENAJA,PEMBANGUNAN APLIKASI PANGKALAN DATA,7.82,26.42857143,45.30612245,48.54227405,36.98458975,19.81317308,6.793087914,B-
MALE,23,CHINA,TIADA PENAJA,PEMBANGUNAN APLIKASI PANGKALAN DATA,4,20.57142857,35.26530612,37.78425656,28.788005,15.42214553,5.287592755,C
FEMALE,22,MALAYSIA,TIADA PENAJA,PEMBANGUNAN APLIKASI PANGKALAN DATA,6.8,12.85714286,22.04081633,23.61516035,17.99250312,9.638840959,3.304745472,A
MALE,22,MALAYSIA,PINJAMAN,PEMBANGUNAN APLIKASI PANGKALAN DATA,6.8,9.285714286,15.91836735,17.05539359,12.99458559,6.961385137,2.386760618,A-
FEMALE,22,MALAYSIA,PINJAMAN,PEMBANGUNAN APLIKASI PANGKALAN DATA,3.55,16.85714286,28.89795918,30.96209913,23.59017076,12.63759148,4.332888507,B-
FEMALE,22,MALAYSIA,TIADA PENAJA,PEMBANGUNAN APLIKASI PANGKALAN DATA,8,12,20.57142857,22.04081633,16.79300292,8.996251562,3.084429107,A
MALE,22,MALAYSIA,TIADA PENAJA,PEMBANGUNAN APLIKASI PANGKALAN DATA,4.23,38,65.14285714,69.79591837,53.17784257,28.48812995,9.767358839,B+
MALE,22,MALAYSIA,PINJAMAN,PEMBANGUNAN APLIKASI PANGKALAN DATA,6.2,11,18.85714286,20.20408163,15.39358601,8.246563932,2.827393348,A-
MALE,22,MALAYSIA,PINJAMAN,PEMBANGUNAN APLIKASI PANGKALAN DATA,8.52,19.57142857,33.55102041,35.94752187,27.38858809,14.6724579,5.030556996,A
FEMALE,22,MALAYSIA,PINJAMAN,PEMBANGUNAN APLIKASI PANGKALAN DATA,9.54,25,42.85714286,45.91836735,34.98542274,18.74219075,6.425893973,A
MALE,22,MALAYSIA,TIADA PENAJA,PEMBANGUNAN APLIKASI PANGKALAN DATA,7.45,15.57142857,26.69387755,28.60058309,21.79092045,11.67370738,4.00241396,B
FEMALE,22,MALAYSIA,PINJAMAN,PEMBANGUNAN APLIKASI PANGKALAN DATA,8,21.14285714,36.24489796,38.83381924,29.5876718,15.85053847,5.434470331,A
MALE,23,MALAYSIA,PINJAMAN,PEMBANGUNAN APLIKASI PANGKALAN DATA,8,20.57142857,35.26530612,37.78425656,28.788005,15.42214553,5.287592755,A
MALE,22,MALAYSIA,PINJAMAN,PEMBANGUNAN APLIKASI PANGKALAN DATA,7.87,30.28571429,51.91836735,55.62682216,42.38234069,22.70482537,7.784511556,B+
MALE,23,MALAYSIA,PINJAMAN,PEMBANGUNAN APLIKASI PANGKALAN DATA,9,27.28571429,46.7755102,50.11661808,38.18408996,20.45576248,7.013404279,A
FEMALE,22,MALAYSIA,PINJAMAN,PEMBANGUNAN APLIKASI PANGKALAN DATA,9.07,29,49.71428571,53.26530612,40.58309038,21.74094127,7.454037008,A
MALE,22,MALAYSIA,PINJAMAN,PEMBANGUNAN APLIKASI PANGKALAN DATA,8,34.42857143,59.02040816,63.2361516,48.17992503,25.81067412,8.849373985,A
MALE,22,MALAYSIA,TIADA PENAJA,PEMBANGUNAN APLIKASI PANGKALAN DATA,9.44,32.28571429,55.34693878,59.30029155,45.18117451,24.20420063,8.298583073,A
MALE,22,MALAYSIA,TIADA PENAJA,PEMBANGUNAN APLIKASI PANGKALAN DATA,5.05,18.42857143,31.59183673,33.8483965,25.78925448,13.81567204,4.736801843,B+
MALE,22,MALAYSIA,TIADA PENAJA,PEMBANGUNAN APLIKASI PANGKALAN DATA,9.07,34.85714286,59.75510204,64.02332362,48.77967514,26.13196882,8.959532168,A
MALE,22,MALAYSIA,TIADA PENAJA,PEMBANGUNAN APLIKASI PANGKALAN DATA,5.18,23.57142857,40.40816327,43.29446064,32.98625573,17.67120843,6.058700031,C+
MALE,22,MALAYSIA,TIADA PENAJA,PEMBANGUNAN APLIKASI PANGKALAN DATA,5.46,24.57142857,42.12244898,45.13119534,34.38567264,18.42089606,6.31573579,B+
MALE,22,MALAYSIA,PINJAMAN,PEMBANGUNAN APLIKASI PANGKALAN DATA,7.96,22.42857143,38.44897959,41.19533528,31.38692212,16.81442256,5.764944878,B+
MALE,22,MALAYSIA,TIADA PENAJA,PEMBANGUNAN APLIKASI PANGKALAN DATA,5,10.57142857,18.12244898,19.41690962,14.7938359,7.925269233,2.717235166,B+
MALE,23,AFGHANISTAN,TIADA PENAJA,PEMBANGUNAN APLIKASI PANGKALAN DATA,8.7,76.71428571,131.5102041,140.9037901,107.3552686,57.51175106,19.71831465,A
FEMALE,22,MALAYSIA,TIADA PENAJA,PEMBANGUNAN APLIKASI PANGKALAN DATA,7.6,10.14285714,17.3877551,18.62973761,14.1940858,7.603974534,2.607076983,A
MALE,22,MALAYSIA,BIASISWA,PEMBANGUNAN APLIKASI PANGKALAN DATA,8,10.14285714,17.3877551,18.62973761,14.1940858,7.603974534,2.607076983,A
MALE,22,MALAYSIA,PINJAMAN,PEMBANGUNAN APLIKASI PANGKALAN DATA,8.4,10.57142857,18.12244898,19.41690962,14.7938359,7.925269233,2.717235166,A-
MALE,23,MALAYSIA,PINJAMAN,PEMBANGUNAN APLIKASI PANGKALAN DATA,6,9.714285714,16.65306122,17.8425656,13.59433569,7.282679836,2.496918801,A-
FEMALE,22,MALAYSIA,PINJAMAN,PEMBANGUNAN APLIKASI PANGKALAN DATA,6.96,31.14285714,53.3877551,57.20116618,43.5818409,23.34741477,8.00482792,B+
MALE,22,MALAYSIA,PINJAMAN,PEMBANGUNAN APLIKASI PANGKALAN DATA,6.9,12.42857143,21.30612245,22.82798834,17.39275302,9.31754626,3.194587289,A-
FEMALE,23,MALAYSIA,PINJAMAN,PEMBANGUNAN APLIKASI PANGKALAN DATA,8.8,13,22.28571429,23.87755102,18.19241983,9.745939192,3.341464866,A
FEMALE,22,MALAYSIA,TIADA PENAJA,PEMBANGUNAN APLIKASI PANGKALAN DATA,8.2,11.42857143,19.59183673,20.99125364,15.99333611,8.56785863,2.93755153,B+
FEMALE,24,MALAYSIA,TIADA PENAJA,PEMBANGUNAN APLIKASI PANGKALAN DATA,5.4,9.142857143,15.67346939,16.79300292,12.79466889,6.854286904,2.350041224,A-
MALE,22,MALAYSIA,TIADA PENAJA,PEMBANGUNAN APLIKASI PANGKALAN DATA,5,22.28571429,38.20408163,40.93294461,31.18700541,16.70732433,5.728225484,B-
FEMALE,22,MALAYSIA,PINJAMAN,PEMBANGUNAN APLIKASI PANGKALAN DATA,6,39.28571429,67.34693878,72.1574344,54.97709288,29.45201404,10.09783339,B+
MALE,22,MALAYSIA,TIADA PENAJA,PEMBANGUNAN APLIKASI PANGKALAN DATA,8.15,20,34.28571429,36.73469388,27.98833819,14.9937526,5.140715178,B+
FEMALE,22,MALAYSIA,PINJAMAN,PEMBANGUNAN APLIKASI PANGKALAN DATA,8.4,12.85714286,22.04081633,23.61516035,17.99250312,9.638840959,3.304745472,A
MALE,22,MALAYSIA,PINJAMAN,PEMBANGUNAN APLIKASI PANGKALAN DATA,5.74,21.57142857,36.97959184,39.62099125,30.18742191,16.17183316,5.544628514,B-
MALE,23,MALAYSIA,PINJAMAN,PEMBANGUNAN APLIKASI PANGKALAN DATA,8,17.85714286,30.6122449,32.79883382,24.98958767,13.38727911,4.589924266,A
MALE,22,MALAYSIA,TIADA PENAJA,PEMBANGUNAN APLIKASI PANGKALAN DATA,9.45,17.28571429,29.63265306,31.74927114,24.18992087,12.95888618,4.44304669,A
MALE,22,MALAYSIA,TIADA PENAJA,PEMBANGUNAN APLIKASI PANGKALAN DATA,5.7,31,53.14285714,56.93877551,43.3819242,23.24031653,7.968108526,B
FEMALE,22,MALAYSIA,PINJAMAN,PEMBANGUNAN APLIKASI PANGKALAN DATA,9,20.71428571,35.51020408,38.04664723,28.9879217,15.52924377,5.324312149,B+
MALE,23,MALAYSIA,TIADA PENAJA,PEMBANGUNAN APLIKASI PANGKALAN DATA,8,25.42857143,43.59183673,46.70553936,35.58517284,19.06348545,6.536052155,A
MALE,24,MALAYSIA,PINJAMAN,PEMBANGUNAN APLIKASI PANGKALAN DATA,5.27,20.42857143,35.02040816,37.52186589,28.5880883,15.3150473,5.250873361,B
FEMALE,22,MALAYSIA,TIADA PENAJA,PEMBANGUNAN APLIKASI PANGKALAN DATA,9.26,18.85714286,32.32653061,34.63556851,26.38900458,14.13696674,4.846960025,A-
FEMALE,22,MALAYSIA,PINJAMAN,PEMBANGUNAN APLIKASI PANGKALAN DATA,9,36,61.71428571,66.12244898,50.37900875,26.98875469,9.253287321,A
MALE,24,BRUNEI DARUSSALAM,BIASISWA,PEMBANGUNAN APLIKASI PANGKALAN DATA,7.96,11.71428571,20.08163265,21.51603499,16.39316951,8.782055096,3.010990319,C+
MALE,21,INDONESIA,TIADA PENAJA,PEMBANGUNAN APLIKASI PANGKALAN DATA,8.73,15.85714286,27.18367347,29.12536443,22.19075385,11.88790385,4.075852748,B+
FEMALE,22,MALAYSIA,PINJAMAN,PEMBANGUNAN APLIKASI PANGKALAN DATA,6.06,30,51.42857143,55.10204082,41.98250729,22.4906289,7.711072767,A
MALE,24,MALAYSIA,TIADA PENAJA,PEMBANGUNAN APLIKASI PANGKALAN DATA,6,5.714285714,9.795918367,10.49562682,7.996668055,4.283929315,1.468775765,B+
MALE,23,MALAYSIA,PINJAMAN,PEMBANGUNAN APLIKASI PANGKALAN DATA,8.8,20.85714286,35.75510204,38.3090379,29.1878384,15.636342,5.361031543,A
MALE,22,MALAYSIA,TIADA PENAJA,PEMBANGUNAN APLIKASI PANGKALAN DATA,5.05,16.14285714,27.67346939,29.65014577,22.59058726,12.10210032,4.149291537,B
FEMALE,22,MALAYSIA,PINJAMAN,PEMBANGUNAN APLIKASI PANGKALAN DATA,5.4,10.57142857,18.12244898,19.41690962,14.7938359,7.925269233,2.717235166,A
MALE,22,MALAYSIA,PINJAMAN,PEMBANGUNAN APLIKASI PANGKALAN DATA,4.15,24.71428571,42.36734694,45.39358601,34.58558934,18.52799429,6.352455184,C+
FEMALE,22,MALAYSIA,PINJAMAN,PEMBANGUNAN APLIKASI PANGKALAN DATA,7.1,6.714285714,11.51020408,12.33236152,9.396084965,5.033616945,1.725811524,B+
MALE,25,MALAYSIA,PINJAMAN,PEMBANGUNAN APLIKASI PANGKALAN DATA,9.1,13.42857143,23.02040816,24.66472303,18.79216993,10.06723389,3.451623048,A
MALE,22,MALAYSIA,TIADA PENAJA,PEMBANGUNAN APLIKASI PANGKALAN DATA,7,14.42857143,24.73469388,26.50145773,20.19158684,10.81692152,3.708658807,A
MALE,24,MALAYSIA,TIADA PENAJA,PEMBANGUNAN APLIKASI PANGKALAN DATA,7,11.14285714,19.10204082,20.4664723,15.59350271,8.353662165,2.864112742,A
MALE,22,MALAYSIA,PINJAMAN,PEMBANGUNAN APLIKASI PANGKALAN DATA,7.5,22,37.71428571,40.40816327,30.78717201,16.49312786,5.654786696,A
MALE,24,MALAYSIA,TIADA PENAJA,PEMBANGUNAN APLIKASI PANGKALAN DATA,5.82,18.71428571,32.08163265,34.37317784,26.18908788,14.02986851,4.810240631,B
