GENDER,AGE,COUNTRY,TYPE_SPONSOR,NAMA KURSUS,PERCENTAGE STUDENT W1-7,FreqW1,FreqW2,FreqW3,FreqW4,GRADE
MALE,24,MALAYSIA,PINJAMAN,PENGATURCARAAN SELARI DAN TERAGIH,14,3.571428571,6.12244898,6.559766764,4.997917534,A-
FEMALE,25,MALAYSIA,PINJAMAN,PENGATURCARAAN SELARI DAN TERAGIH,15,1.142857143,1.959183673,2.099125364,1.599333611,A
MALE,24,MALAYSIA,PINJAMAN,PENGATURCARAAN SELARI DAN TERAGIH,12.5,0.142857143,0.244897959,0.262390671,0.199916701,B+
MALE,24,MALAYSIA,PINJAMAN,PENGATURCARAAN SELARI DAN TERAGIH,14.5,0.285714286,0.489795918,0.524781341,0.399833403,A
MALE,24,MALAYSIA,PINJAMAN,PENGATURCARAAN SELARI DAN TERAGIH,13,1.285714286,2.204081633,2.361516035,1.799250312,B+
MALE,24,MALAYSIA,PINJAMAN,PENGATURCARAAN SELARI DAN TERAGIH,15,0.571428571,0.979591837,1.049562682,0.799666805,B+
FEMALE,24,MALAYSIA,TIADA PENAJA,PENGATURCARAAN SELARI DAN TERAGIH,11,0.428571429,0.734693878,0.787172012,0.599750104,A-
MALE,24,MALAYSIA,PINJAMAN,PENGATURCARAAN SELARI DAN TERAGIH,13,0,0,0,0,B
MALE,24,MALAYSIA,PINJAMAN,PENGATURCARAAN SELARI DAN TERAGIH,13,0.285714286,0.489795918,0.524781341,0.399833403,B+
FEMALE,24,MALAYSIA,PINJAMAN,PENGATURCARAAN SELARI DAN TERAGIH,9,1.285714286,2.204081633,2.361516035,1.799250312,B-
FEMALE,24,MALAYSIA,TIADA PENAJA,PENGATURCARAAN SELARI DAN TERAGIH,7.5,3,5.142857143,5.510204082,4.198250729,B
MALE,29,PALESTINIAN TERRITORY,BIASISWA,PENGATURCARAAN SELARI DAN TERAGIH,11.5,2.142857143,3.673469388,3.935860058,2.998750521,B-
FEMALE,24,MALAYSIA,TIADA PENAJA,PENGATURCARAAN SELARI DAN TERAGIH,14,0.428571429,0.734693878,0.787172012,0.599750104,B+
FEMALE,24,MALAYSIA,PINJAMAN,PENGATURCARAAN SELARI DAN TERAGIH,11,0.857142857,1.469387755,1.574344023,1.199500208,B
MALE,24,MALAYSIA,TIADA PENAJA,PENGATURCARAAN SELARI DAN TERAGIH,11.5,0.428571429,0.734693878,0.787172012,0.599750104,C+
MALE,27,MALAYSIA,TIADA PENAJA,PENGATURCARAAN SELARI DAN TERAGIH,13,0.285714286,0.489795918,0.524781341,0.399833403,B+
FEMALE,23,MALAYSIA,PINJAMAN,PENGATURCARAAN SELARI DAN TERAGIH,14,9.428571429,16.16326531,17.31778426,13.19450229,B
MALE,25,MALAYSIA,TIADA PENAJA,PENGATURCARAAN SELARI DAN TERAGIH,13,6.714285714,11.51020408,12.33236152,9.396084965,C
MALE,24,MALAYSIA,TIADA PENAJA,PENGATURCARAAN SELARI DAN TERAGIH,16,6.857142857,11.75510204,12.59475219,9.596001666,A
FEMALE,23,MALAYSIA,PINJAMAN,PENGATURCARAAN SELARI DAN TERAGIH,13.5,9.571428571,16.40816327,17.58017493,13.39441899,B
FEMALE,23,MALAYSIA,PINJAMAN,PENGATURCARAAN SELARI DAN TERAGIH,16,5.285714286,9.06122449,9.70845481,7.396917951,A-
MALE,23,MALAYSIA,PINJAMAN,PENGATURCARAAN SELARI DAN TERAGIH,20,6.857142857,11.75510204,12.59475219,9.596001666,A
MALE,23,MALAYSIA,TIADA PENAJA,PENGATURCARAAN SELARI DAN TERAGIH,16,7.857142857,13.46938776,14.43148688,10.99541858,A-
MALE,23,MALAYSIA,PINJAMAN,PENGATURCARAAN SELARI DAN TERAGIH,18.5,10.28571429,17.63265306,18.89212828,14.3940025,A
MALE,26,MALAYSIA,TIADA PENAJA,PENGATURCARAAN SELARI DAN TERAGIH,8,11.14285714,19.10204082,20.4664723,15.59350271,C+
MALE,23,MALAYSIA,PINJAMAN,PENGATURCARAAN SELARI DAN TERAGIH,13,12.28571429,21.06122449,22.56559767,17.19283632,B-
MALE,23,MALAYSIA,PINJAMAN,PENGATURCARAAN SELARI DAN TERAGIH,17,9.428571429,16.16326531,17.31778426,13.19450229,A-
MALE,23,MALAYSIA,PINJAMAN,PENGATURCARAAN SELARI DAN TERAGIH,14.5,9.571428571,16.40816327,17.58017493,13.39441899,B+
MALE,23,MALAYSIA,TIADA PENAJA,PENGATURCARAAN SELARI DAN TERAGIH,16,7.714285714,13.2244898,14.16909621,10.79550187,B
FEMALE,22,CHINA,TIADA PENAJA,PENGATURCARAAN SELARI DAN TERAGIH,19.5,8.428571429,14.44897959,15.48104956,11.79508538,A-
FEMALE,23,MALAYSIA,TIADA PENAJA,PENGATURCARAAN SELARI DAN TERAGIH,16,12.71428571,21.79591837,23.35276968,17.79258642,B+
MALE,23,MALAYSIA,PINJAMAN,PENGATURCARAAN SELARI DAN TERAGIH,15,8.285714286,14.20408163,15.21865889,11.59516868,B
MALE,23,MALAYSIA,PINJAMAN,PENGATURCARAAN SELARI DAN TERAGIH,16,6,10.28571429,11.02040816,8.396501458,B
FEMALE,25,MALAYSIA,PINJAMAN,PENGATURCARAAN SELARI DAN TERAGIH,14.5,15.28571429,26.20408163,28.07580175,21.39108705,B+
FEMALE,24,MALAYSIA,PINJAMAN,PENGATURCARAAN SELARI DAN TERAGIH,16.5,10.85714286,18.6122449,19.94169096,15.1936693,A
MALE,23,MALAYSIA,TIADA PENAJA,PENGATURCARAAN SELARI DAN TERAGIH,11.5,18.42857143,31.59183673,33.8483965,25.78925448,B-
FEMALE,23,MALAYSIA,PINJAMAN,PENGATURCARAAN SELARI DAN TERAGIH,11,14.14285714,24.24489796,25.97667638,19.79175344,B-
FEMALE,23,MALAYSIA,PINJAMAN,PENGATURCARAAN SELARI DAN TERAGIH,13.5,12.14285714,20.81632653,22.303207,16.99291962,B-
MALE,23,MALAYSIA,TIADA PENAJA,PENGATURCARAAN SELARI DAN TERAGIH,12.5,7.714285714,13.2244898,14.16909621,10.79550187,B
MALE,23,MALAYSIA,TIADA PENAJA,PENGATURCARAAN SELARI DAN TERAGIH,14.5,8,13.71428571,14.69387755,11.19533528,B+
MALE,23,MALAYSIA,PINJAMAN,PENGATURCARAAN SELARI DAN TERAGIH,11.5,11.57142857,19.83673469,21.25364431,16.19325281,B-
MALE,24,MALAYSIA,PINJAMAN,PENGATURCARAAN SELARI DAN TERAGIH,12.5,8.428571429,14.44897959,15.48104956,11.79508538,B-
FEMALE,23,MALAYSIA,PINJAMAN,PENGATURCARAAN SELARI DAN TERAGIH,11,10.28571429,17.63265306,18.89212828,14.3940025,C+
FEMALE,23,MALAYSIA,PINJAMAN,PENGATURCARAAN SELARI DAN TERAGIH,15,8.857142857,15.18367347,16.26822157,12.39483549,B
FEMALE,23,MALAYSIA,TIADA PENAJA,PENGATURCARAAN SELARI DAN TERAGIH,13.5,7,12,12.85714286,9.795918367,B
FEMALE,24,MALAYSIA,PINJAMAN,PENGATURCARAAN SELARI DAN TERAGIH,17,11,18.85714286,20.20408163,15.39358601,A
FEMALE,23,MALAYSIA,PINJAMAN,PENGATURCARAAN SELARI DAN TERAGIH,14.5,12.57142857,21.55102041,23.09037901,17.59266972,B+
MALE,23,MALAYSIA,TIADA PENAJA,PENGATURCARAAN SELARI DAN TERAGIH,18,6.428571429,11.02040816,11.80758017,8.996251562,A-
FEMALE,23,MALAYSIA,PINJAMAN,PENGATURCARAAN SELARI DAN TERAGIH,17,8.142857143,13.95918367,14.95626822,11.39525198,A
MALE,44,MALAYSIA,BIASISWA,PENGATURCARAAN SELARI DAN TERAGIH,15,17.28571429,29.63265306,31.74927114,24.18992087,A-
FEMALE,24,MALAYSIA,PINJAMAN,PENGATURCARAAN SELARI DAN TERAGIH,16,10,17.14285714,18.36734694,13.9941691,B+
MALE,23,MALAYSIA,PINJAMAN,PENGATURCARAAN SELARI DAN TERAGIH,20,8.714285714,14.93877551,16.0058309,12.19491878,A
MALE,23,MALAYSIA,BIASISWA,PENGATURCARAAN SELARI DAN TERAGIH,13.5,7.142857143,12.24489796,13.11953353,9.995835069,B
FEMALE,23,MALAYSIA,PINJAMAN,PENGATURCARAAN SELARI DAN TERAGIH,18,19.28571429,33.06122449,35.42274052,26.98875469,A
FEMALE,44,MALAYSIA,BIASISWA,PENGATURCARAAN SELARI DAN TERAGIH,13,9.714285714,16.65306122,17.8425656,13.59433569,B
FEMALE,23,MALAYSIA,PINJAMAN,PENGATURCARAAN SELARI DAN TERAGIH,17.5,17.42857143,29.87755102,32.01166181,24.38983757,A
FEMALE,25,MALAYSIA,TIADA PENAJA,PENGATURCARAAN SELARI DAN TERAGIH,14.5,12.42857143,21.30612245,22.82798834,17.39275302,C+
MALE,23,MALAYSIA,TIADA PENAJA,PENGATURCARAAN SELARI DAN TERAGIH,16,8.428571429,14.44897959,15.48104956,11.79508538,B
FEMALE,23,MALAYSIA,TIADA PENAJA,PENGATURCARAAN SELARI DAN TERAGIH,12.5,11.14285714,19.10204082,20.4664723,15.59350271,B
MALE,23,MALAYSIA,TIADA PENAJA,PENGATURCARAAN SELARI DAN TERAGIH,14.5,8.571428571,14.69387755,15.74344023,11.99500208,B
FEMALE,23,MALAYSIA,TIADA PENAJA,PENGATURCARAAN SELARI DAN TERAGIH,12.5,10.14285714,17.3877551,18.62973761,14.1940858,B-
FEMALE,23,MALAYSIA,PINJAMAN,PENGATURCARAAN SELARI DAN TERAGIH,14.5,8.142857143,13.95918367,14.95626822,11.39525198,B+
MALE,24,MALAYSIA,PINJAMAN,PENGATURCARAAN SELARI DAN TERAGIH,17,6.285714286,10.7755102,11.5451895,8.79633486,A-
MALE,25,MALAYSIA,PINJAMAN,PENGATURCARAAN SELARI DAN TERAGIH,10.5,8.428571429,14.44897959,15.48104956,11.79508538,B
MALE,23,MALAYSIA,PINJAMAN,PENGATURCARAAN SELARI DAN TERAGIH,13,8.285714286,14.20408163,15.21865889,11.59516868,B
MALE,32,NIGERIA,TIADA PENAJA,PENGATURCARAAN SHELL,20,18.71428571,32.08163265,34.37317784,26.18908788,A
FEMALE,24,MALAYSIA,TIADA PENAJA,PENGATURCARAAN SHELL,19,25.57142857,43.83673469,46.96793003,35.78508955,B
MALE,24,MALAYSIA,PINJAMAN,PENGATURCARAAN SHELL,20,12.42857143,21.30612245,22.82798834,17.39275302,A
MALE,24,MALAYSIA,PINJAMAN,PENGATURCARAAN SHELL,16.25,11.28571429,19.34693878,20.72886297,15.79341941,B+
MALE,24,MALAYSIA,PINJAMAN,PENGATURCARAAN SHELL,20,22.85714286,39.18367347,41.98250729,31.98667222,A
MALE,24,MALAYSIA,PINJAMAN,PENGATURCARAAN SHELL,20,13.28571429,22.7755102,24.40233236,18.59225323,A-
MALE,24,CHINA,TIADA PENAJA,PENGATURCARAAN SHELL,20,14.57142857,24.97959184,26.7638484,20.39150354,A-
MALE,24,MALAYSIA,PINJAMAN,PENGATURCARAAN SHELL,14,17.42857143,29.87755102,32.01166181,24.38983757,B
MALE,24,MALAYSIA,TIADA PENAJA,PENGATURCARAAN SHELL,19,11.28571429,19.34693878,20.72886297,15.79341941,B-
MALE,24,MALAYSIA,PINJAMAN,PENGATURCARAAN SHELL,15.75,8.857142857,15.18367347,16.26822157,12.39483549,B-
FEMALE,25,MALAYSIA,PINJAMAN,PENGATURCARAAN SHELL,20,14.57142857,24.97959184,26.7638484,20.39150354,A
MALE,24,MALAYSIA,TIADA PENAJA,PENGATURCARAAN SHELL,9.5,9.571428571,16.40816327,17.58017493,13.39441899,C+
MALE,24,MALAYSIA,PINJAMAN,PENGATURCARAAN SHELL,18.5,10.57142857,18.12244898,19.41690962,14.7938359,B+
FEMALE,25,MALAYSIA,PINJAMAN,PENGATURCARAAN SHELL,20,19.71428571,33.79591837,36.20991254,27.58850479,A
FEMALE,24,MALAYSIA,TIADA PENAJA,PENGATURCARAAN SHELL,19,15.28571429,26.20408163,28.07580175,21.39108705,A-
MALE,25,MALAYSIA,TIADA PENAJA,PENGATURCARAAN SHELL,10,3.285714286,5.632653061,6.034985423,4.598084132,B
MALE,24,MALAYSIA,TIADA PENAJA,PENGATURCARAAN SHELL,16.5,30,51.42857143,55.10204082,41.98250729,B+
MALE,26,YEMEN,BIASISWA,PENGATURCARAAN SISTEM TERBENAM ,11.5,11.85714286,20.32653061,21.77842566,16.59308621,A
MALE,23,MALAYSIA,TIADA PENAJA,PENGATURCARAAN SISTEM TERBENAM ,13.25,7.714285714,13.2244898,14.16909621,10.79550187,A
FEMALE,25,MALAYSIA,PINJAMAN,PENGATURCARAAN SISTEM TERBENAM ,11,6.285714286,10.7755102,11.5451895,8.79633486,A-
MALE,23,MALAYSIA,TIADA PENAJA,PENGATURCARAAN SISTEM TERBENAM ,12.25,5.571428571,9.551020408,10.23323615,7.796751354,A
MALE,26,MALAYSIA,PINJAMAN,PENGATURCARAAN SISTEM TERBENAM ,12.5,10.42857143,17.87755102,19.15451895,14.5939192,A
FEMALE,24,MALAYSIA,PINJAMAN,PENGATURCARAAN SISTEM TERBENAM ,13.75,7,12,12.85714286,9.795918367,A
FEMALE,23,MALAYSIA,PINJAMAN,PENGATURCARAAN SISTEM TERBENAM ,11,7.142857143,12.24489796,13.11953353,9.995835069,A-
MALE,23,MALAYSIA,TIADA PENAJA,PENGATURCARAAN SISTEM TERBENAM ,10.5,4.571428571,7.836734694,8.396501458,6.397334444,A
FEMALE,23,MALAYSIA,TIADA PENAJA,PENGATURCARAAN SISTEM TERBENAM ,11.5,10,17.14285714,18.36734694,13.9941691,A-
MALE,23,MALAYSIA,PINJAMAN,PENGATURCARAAN SISTEM TERBENAM ,11.25,5.571428571,9.551020408,10.23323615,7.796751354,A
MALE,25,MALAYSIA,BIASISWA,PENGATURCARAAN SISTEM TERBENAM ,11.75,4.285714286,7.346938776,7.871720117,5.997501041,A
MALE,23,MALAYSIA,PINJAMAN,PENGATURCARAAN SISTEM TERBENAM ,13.75,7.428571429,12.73469388,13.64431487,10.39566847,A
MALE,25,MALAYSIA,PINJAMAN,PENGATURCARAAN SISTEM TERBENAM ,12.25,9.285714286,15.91836735,17.05539359,12.99458559,A
MALE,26,MALAYSIA,PINJAMAN,PENGATURCARAAN SISTEM TERBENAM ,9.75,11,18.85714286,20.20408163,15.39358601,A
FEMALE,23,MALAYSIA,PINJAMAN,PENGATURCARAAN SISTEM TERBENAM ,11,2.571428571,4.408163265,4.72303207,3.598500625,B+
MALE,23,MALAYSIA,PINJAMAN,PENGATURCARAAN SISTEM TERBENAM ,12.75,6.714285714,11.51020408,12.33236152,9.396084965,A
MALE,23,MALAYSIA,TIADA PENAJA,PENGATURCARAAN SISTEM TERBENAM ,13.25,6.285714286,10.7755102,11.5451895,8.79633486,A
FEMALE,23,MALAYSIA,PINJAMAN,PENGATURCARAAN SISTEM TERBENAM ,11.5,8.142857143,13.95918367,14.95626822,11.39525198,A-
MALE,23,MALAYSIA,PINJAMAN,PENGATURCARAAN SISTEM TERBENAM ,7.5,6.714285714,11.51020408,12.33236152,9.396084965,A-
MALE,26,CHINA,TIADA PENAJA,PENGKOMPUTAN SELARI DAN TERAGIH,3,0,0,0,0,F
FEMALE,24,MALAYSIA,PINJAMAN,PENGKOMPUTAN SELARI DAN TERAGIH,4.38,1.428571429,2.448979592,2.623906706,1.999167014,C+
MALE,27,MALAYSIA,PINJAMAN,PENGKOMPUTAN SELARI DAN TERAGIH,7.25,2.142857143,3.673469388,3.935860058,2.998750521,A
MALE,24,MALAYSIA,PINJAMAN,PENGKOMPUTAN SELARI DAN TERAGIH,5.5,2.571428571,4.408163265,4.72303207,3.598500625,C+
FEMALE,26,MALAYSIA,PINJAMAN,PENGKOMPUTAN SELARI DAN TERAGIH,3.5,1.285714286,2.204081633,2.361516035,1.799250312,C
MALE,24,MALAYSIA,BIASISWA,PENGKOMPUTAN SELARI DAN TERAGIH,1.75,1.142857143,1.959183673,2.099125364,1.599333611,B
MALE,24,MALAYSIA,PINJAMAN,PENGKOMPUTAN SELARI DAN TERAGIH,13,0.285714286,0.489795918,0.524781341,0.399833403,B+
MALE,23,MALAYSIA,TIADA PENAJA,PENGKOMPUTAN SELARI DAN TERAGIH,8,0.714285714,1.224489796,1.311953353,0.999583507,B
FEMALE,23,MALAYSIA,TIADA PENAJA,PENGKOMPUTAN SELARI DAN TERAGIH,15.75,0.142857143,0.244897959,0.262390671,0.199916701,B+
FEMALE,23,MALAYSIA,TIADA PENAJA,PENGKOMPUTAN SELARI DAN TERAGIH,7,1.714285714,2.93877551,3.148688047,2.399000416,B-
FEMALE,23,MALAYSIA,PINJAMAN,PENGKOMPUTAN SELARI DAN TERAGIH,16.5,0.428571429,0.734693878,0.787172012,0.599750104,B+
MALE,23,MALAYSIA,PINJAMAN,PENGKOMPUTAN SELARI DAN TERAGIH,19.5,2.285714286,3.918367347,4.198250729,3.198667222,A
FEMALE,23,MALAYSIA,PINJAMAN,PENGKOMPUTAN SELARI DAN TERAGIH,15.5,2,3.428571429,3.673469388,2.798833819,B+
MALE,24,MALAYSIA,TIADA PENAJA,PENGKOMPUTAN SELARI DAN TERAGIH,7.75,3.142857143,5.387755102,5.772594752,4.39816743,B
FEMALE,25,MALAYSIA,BIASISWA,PENGKOMPUTAN SELARI DAN TERAGIH,6,3.857142857,6.612244898,7.084548105,5.397750937,A-
MALE,24,MALAYSIA,PINJAMAN,PENGKOMPUTAN SELARI DAN TERAGIH,5.5,2,3.428571429,3.673469388,2.798833819,A
FEMALE,24,MALAYSIA,PINJAMAN,PENGKOMPUTAN SELARI DAN TERAGIH,5.75,2.142857143,3.673469388,3.935860058,2.998750521,B-
MALE,25,MALAYSIA,PINJAMAN,PENGKOMPUTAN SELARI DAN TERAGIH,4.63,1.571428571,2.693877551,2.886297376,2.199083715,B+
FEMALE,24,MALAYSIA,PINJAMAN,PENGKOMPUTAN SELARI DAN TERAGIH,5.13,2.285714286,3.918367347,4.198250729,3.198667222,B+
FEMALE,23,MALAYSIA,TIADA PENAJA,PENGKOMPUTAN SELARI DAN TERAGIH,13,1,1.714285714,1.836734694,1.39941691,B
FEMALE,23,MALAYSIA,PINJAMAN,PENGKOMPUTAN SELARI DAN TERAGIH,11.25,3.571428571,6.12244898,6.559766764,4.997917534,B
FEMALE,23,MALAYSIA,PINJAMAN,PENGKOMPUTAN SELARI DAN TERAGIH,9.5,0.571428571,0.979591837,1.049562682,0.799666805,B-
FEMALE,23,MALAYSIA,TIADA PENAJA,PENGKOMPUTAN SELARI DAN TERAGIH,13.75,0.285714286,0.489795918,0.524781341,0.399833403,B+
MALE,24,MALAYSIA,PINJAMAN,PENGKOMPUTAN SELARI DAN TERAGIH,14.5,0.571428571,0.979591837,1.049562682,0.799666805,A-
FEMALE,24,MALAYSIA,PINJAMAN,PENGKOMPUTAN SELARI DAN TERAGIH,17,0,0,0,0,A
FEMALE,23,MALAYSIA,PINJAMAN,PENGKOMPUTAN SELARI DAN TERAGIH,17.25,0,0,0,0,A
MALE,23,MALAYSIA,TIADA PENAJA,PENGKOMPUTAN SELARI DAN TERAGIH,19,1.142857143,1.959183673,2.099125364,1.599333611,A-
FEMALE,25,MALAYSIA,TIADA PENAJA,PENGKOMPUTAN SELARI DAN TERAGIH,10.25,0.571428571,0.979591837,1.049562682,0.799666805,C
MALE,24,MALAYSIA,PINJAMAN,PENGKOMPUTAN SELARI DAN TERAGIH,1.5,2.285714286,3.918367347,4.198250729,3.198667222,B-
FEMALE,24,MALAYSIA,TIADA PENAJA,PENGKOMPUTAN SELARI DAN TERAGIH,5.63,2.714285714,4.653061224,4.985422741,3.798417326,A
MALE,25,MALAYSIA,PINJAMAN,PENGKOMPUTAN SELARI DAN TERAGIH,6.25,3.714285714,6.367346939,6.822157434,5.197834236,A-
MALE,28,MALAYSIA,TIADA PENAJA,PENGKOMPUTAN SELARI DAN TERAGIH,9,0.571428571,0.979591837,1.049562682,0.799666805,A
FEMALE,23,MALAYSIA,PINJAMAN,PENGKOMPUTAN SELARI DAN TERAGIH,16,0.142857143,0.244897959,0.262390671,0.199916701,B
MALE,25,MALAYSIA,PINJAMAN,PENGKOMPUTAN SELARI DAN TERAGIH,19.5,0.571428571,0.979591837,1.049562682,0.799666805,B+
FEMALE,23,MALAYSIA,PINJAMAN,PENGKOMPUTAN SELARI DAN TERAGIH,18.5,0.571428571,0.979591837,1.049562682,0.799666805,B+
MALE,23,MALAYSIA,TIADA PENAJA,PENGKOMPUTAN SELARI DAN TERAGIH,16.25,1.285714286,2.204081633,2.361516035,1.799250312,B+
FEMALE,44,MALAYSIA,BIASISWA,PENGKOMPUTAN SELARI DAN TERAGIH,18,7.714285714,13.2244898,14.16909621,10.79550187,A
MALE,44,MALAYSIA,BIASISWA,PENGKOMPUTAN SELARI DAN TERAGIH,19,4.285714286,7.346938776,7.871720117,5.997501041,A
FEMALE,22,CHINA,TIADA PENAJA,PENGKOMPUTAN SELARI DAN TERAGIH,8.5,1.714285714,2.93877551,3.148688047,2.399000416,B+
MALE,24,MALAYSIA,PINJAMAN,PENGKOMPUTAN SELARI DAN TERAGIH,1.75,1.428571429,2.448979592,2.623906706,1.999167014,C+
FEMALE,24,MALAYSIA,PINJAMAN,PENGKOMPUTAN SELARI DAN TERAGIH,7.5,4.142857143,7.102040816,7.609329446,5.79758434,A-
MALE,24,MALAYSIA,PINJAMAN,PENGKOMPUTAN SELARI DAN TERAGIH,6.5,1,1.714285714,1.836734694,1.39941691,B+
FEMALE,24,MALAYSIA,PINJAMAN,PENGKOMPUTAN SELARI DAN TERAGIH,5.38,3.714285714,6.367346939,6.822157434,5.197834236,A
FEMALE,24,MALAYSIA,TIADA PENAJA,PENGKOMPUTAN SELARI DAN TERAGIH,6.5,1,1.714285714,1.836734694,1.39941691,B+
MALE,23,MALAYSIA,PINJAMAN,PENGKOMPUTAN SELARI DAN TERAGIH,17.5,0.428571429,0.734693878,0.787172012,0.599750104,A-
MALE,25,MALAYSIA,TIADA PENAJA,PENGKOMPUTAN SELARI DAN TERAGIH,13,0.285714286,0.489795918,0.524781341,0.399833403,B
FEMALE,23,MALAYSIA,PINJAMAN,PENGKOMPUTAN SELARI DAN TERAGIH,15.75,0.142857143,0.244897959,0.262390671,0.199916701,B
MALE,24,MALAYSIA,TIADA PENAJA,PENGKOMPUTAN SELARI DAN TERAGIH,16.5,0.285714286,0.489795918,0.524781341,0.399833403,A
FEMALE,23,MALAYSIA,PINJAMAN,PENGKOMPUTAN SELARI DAN TERAGIH,14.5,0.857142857,1.469387755,1.574344023,1.199500208,A-
MALE,23,MALAYSIA,PINJAMAN,PENGKOMPUTAN SELARI DAN TERAGIH,15,0.142857143,0.244897959,0.262390671,0.199916701,B
MALE,23,MALAYSIA,TIADA PENAJA,PENGKOMPUTAN SELARI DAN TERAGIH,10.75,2.571428571,4.408163265,4.72303207,3.598500625,B+
MALE,23,MALAYSIA,PINJAMAN,PENGKOMPUTAN SELARI DAN TERAGIH,11.5,0.714285714,1.224489796,1.311953353,0.999583507,B+
MALE,26,MALAYSIA,TIADA PENAJA,PENGKOMPUTAN SELARI DAN TERAGIH,14.25,1.571428571,2.693877551,2.886297376,2.199083715,B-
MALE,26,MALAYSIA,PINJAMAN,PENGKOMPUTAN SELARI DAN TERAGIH,20,0.428571429,0.734693878,0.787172012,0.599750104,A
MALE,24,MALAYSIA,PINJAMAN,PENGKOMPUTAN SELARI DAN TERAGIH,6.75,0.428571429,0.734693878,0.787172012,0.599750104,B
FEMALE,24,MALAYSIA,PINJAMAN,PENGKOMPUTAN SELARI DAN TERAGIH,19.5,0.428571429,0.734693878,0.787172012,0.599750104,A
FEMALE,23,MALAYSIA,PINJAMAN,PENGKOMPUTAN SELARI DAN TERAGIH,14.5,0.428571429,0.734693878,0.787172012,0.599750104,B+
MALE,23,MALAYSIA,PINJAMAN,PENGKOMPUTAN SELARI DAN TERAGIH,19,0.714285714,1.224489796,1.311953353,0.999583507,A-
FEMALE,23,MALAYSIA,PINJAMAN,PENGKOMPUTAN SELARI DAN TERAGIH,18.5,1.142857143,1.959183673,2.099125364,1.599333611,B+
MALE,23,MALAYSIA,TIADA PENAJA,PENGKOMPUTAN SELARI DAN TERAGIH,17.75,0.142857143,0.244897959,0.262390671,0.199916701,A-
MALE,24,MALAYSIA,TIADA PENAJA,PENGKOMPUTAN SELARI DAN TERAGIH,4.25,1.285714286,2.204081633,2.361516035,1.799250312,A-
MALE,24,MALAYSIA,TIADA PENAJA,PENGKOMPUTAN SELARI DAN TERAGIH,3.5,2.142857143,3.673469388,3.935860058,2.998750521,A
FEMALE,24,MALAYSIA,PINJAMAN,PENGKOMPUTAN SELARI DAN TERAGIH,19,1.857142857,3.183673469,3.411078717,2.598917118,B+
MALE,23,MALAYSIA,PINJAMAN,PENGKOMPUTAN SELARI DAN TERAGIH,19,1,1.714285714,1.836734694,1.39941691,A-
MALE,23,MALAYSIA,TIADA PENAJA,PENGKOMPUTAN SELARI DAN TERAGIH,17,2.571428571,4.408163265,4.72303207,3.598500625,A-
MALE,23,MALAYSIA,TIADA PENAJA,PENGKOMPUTAN SELARI DAN TERAGIH,16.5,0.428571429,0.734693878,0.787172012,0.599750104,B+
MALE,23,MALAYSIA,PINJAMAN,PENGKOMPUTAN SELARI DAN TERAGIH,19,1.142857143,1.959183673,2.099125364,1.599333611,A-
MALE,23,MALAYSIA,PINJAMAN,PENGKOMPUTAN SELARI DAN TERAGIH,11,0.571428571,0.979591837,1.049562682,0.799666805,C+
MALE,29,PALESTINIAN TERRITORY,BIASISWA,PENGKOMPUTAN SELARI DAN TERAGIH,11,1.714285714,2.93877551,3.148688047,2.399000416,B
FEMALE,24,MALAYSIA,TIADA PENAJA,PENGKOMPUTAN SELARI DAN TERAGIH,7,2.714285714,4.653061224,4.985422741,3.798417326,A-
MALE,25,MALAYSIA,PINJAMAN,PENGKOMPUTAN SELARI DAN TERAGIH,5.75,2.428571429,4.163265306,4.460641399,3.398583923,A
FEMALE,25,MALAYSIA,PINJAMAN,PENGKOMPUTAN SELARI DAN TERAGIH,9.25,2.571428571,4.408163265,4.72303207,3.598500625,A
MALE,25,MALAYSIA,PINJAMAN,PENGKOMPUTAN SELARI DAN TERAGIH,3.5,2.142857143,3.673469388,3.935860058,2.998750521,A-
MALE,23,MALAYSIA,BIASISWA,PENGKOMPUTAN SELARI DAN TERAGIH,13.5,0.857142857,1.469387755,1.574344023,1.199500208,B+
MALE,23,MALAYSIA,PINJAMAN,PENGKOMPUTAN SELARI DAN TERAGIH,16,2.285714286,3.918367347,4.198250729,3.198667222,A
MALE,23,MALAYSIA,PINJAMAN,PENGKOMPUTAN SELARI DAN TERAGIH,18,0.857142857,1.469387755,1.574344023,1.199500208,A
MALE,23,MALAYSIA,TIADA PENAJA,PENGKOMPUTAN SELARI DAN TERAGIH,18.75,0.857142857,1.469387755,1.574344023,1.199500208,A-
FEMALE,23,MALAYSIA,PINJAMAN,PENGKOMPUTAN SELARI DAN TERAGIH,13.5,1,1.714285714,1.836734694,1.39941691,A-
MALE,23,MALAYSIA,TIADA PENAJA,PENGKOMPUTAN SELARI DAN TERAGIH,19,1.857142857,3.183673469,3.411078717,2.598917118,A
FEMALE,24,MALAYSIA,PINJAMAN,PENGKOMPUTAN SELARI DAN TERAGIH,4.75,1.714285714,2.93877551,3.148688047,2.399000416,A-
MALE,22,MALAYSIA,TIADA PENAJA,PENGKOMPUTAN SELARI DAN TERAGIH,12.5,5,8.571428571,9.183673469,6.997084548,C
FEMALE,22,MALAYSIA,PINJAMAN,PENGKOMPUTAN SELARI DAN TERAGIH,18.5,14.28571429,24.48979592,26.23906706,19.99167014,A
